,filename,smiles,electronic_energy (Hartree),HOMO_LUMO_gap (eV),dipole_moment (Debye),crystal_density (g/cc),crystal_density (g/cc),heat_of_formation (kcal/mol),Q(cal/g),D(km/s),p(GPa)
13746,molecule_17598.xyz,CC(CN=C1OC(=O)OC(N)=N1)(C#N)C(O)=O,-904.8061724,6.005328004,5.312,1.646,1.646,-178.897,21.96666667,2.102861975,1.856102403
13747,molecule_17599.xyz,CC(CO)(N=C(NC(N)=O)C=O)C1=NON=N1,-902.0696376,4.73073666,7.3307,1.584,1.584,-54.215,731.3264463,6.158658877,15.53072101
13748,molecule_17600.xyz,CC1=NN2N=NC(=N)C(OC3=NON=N3)=C2N1,-874.6430592,3.698872788,8.516,1.682,1.682,161.12,1177.523404,7.14790534,21.74098268
13749,molecule_17601.xyz,CC1=NC=CC(N=C2C(=O)ON=NOC2=O)=N1,-882.3541572,4.082556348,3.0251,1.591,1.591,14.967,378.4,4.398446481,7.944527065
13750,molecule_17602.xyz,CC1(OCC(=O)O1)C1=NON=C1C(=O)C(N)=N,-904.7028429,3.696967976,3.3909,1.602,1.602,-103.634,335.5625,4.081579614,6.871822379
13751,molecule_17604.xyz,CC1(N)C2OC(C(=O)O2)C2=NON=C2NC1=O,-904.7148289,5.726136988,3.3958,1.681,1.681,-111.879,301.2083333,4.10520482,7.168513537
13752,molecule_17605.xyz,CC(C(C(O)=O)C(=O)OCC#N)C1=NON=N1,-904.7019928,5.839337244,4.9112,1.556,1.556,-107.404,319.8541667,3.954714711,6.329295653
13753,molecule_17608.xyz,CC1=NC2=CN=NN2C(=N)OC(=O)N=C(O)O1,-899.6930829,5.335922644,4.7678,1.713,1.713,-46.84,334.1596639,4.627662886,9.217047929
13754,molecule_17609.xyz,CC(=O)NC1=NOC(O1)=NC(C=O)C(=O)CO,-925.7947664,5.4083055,3.5616,1.569,1.569,-178.948,43.65020576,2.401246768,2.346295635
13755,molecule_17610.xyz,CCOC1=NC=NC2=C(OC(=O)O1)C(O)=NN2,-904.7091049,4.620257564,2.0149,1.616,1.616,-105.045,329.6833333,4.087575113,6.930928209
13756,molecule_17611.xyz,CC(=O)C(=O)N1N=C(O)N2N=CN=C12,-731.0134688,4.722028948,1.7909,1.656,1.656,-23.131,501.8102564,4.901132616,10.12151294
13757,molecule_17612.xyz,CC1C(OC2=NOC(NC=O)=N2)OC(=N)C1=O,-904.741729,4.825705144,3.6114,1.588,1.588,-131.479,219.5416667,3.64915605,5.461597184
13758,molecule_17613.xyz,CC1=CNN=C1N1N=NOC(=O)C1=O,-730.960441,4.771826176,6.7089,1.635,1.635,12.536,684.7179487,5.251248615,11.52514434
13759,molecule_17614.xyz,CC1(O)C(NC(=O)C#N)C(=O)NC(=O)OC1=N,-904.7952355,6.204789032,5.5957,1.606,1.606,-170.923,55.19166667,2.603666066,2.800838243
13760,molecule_17616.xyz,CC1=NC=CC(=C(O)N=C(N)C(=O)O1)[N+]([O-])=O,-904.6421308,3.458050128,4.057,1.691,1.691,-67.392,486.5708333,4.647008415,9.219777548
13761,molecule_17618.xyz,CCC(CO)OC1=C(ON=C1[N+]([O-])=O)C(O)=O,-946.7807462,4.001737896,4.0949,1.566,1.566,-173.833,85.80487805,2.819113787,3.229885443
13762,molecule_17619.xyz,CC1=CN=C(O)C=C(NC(=O)OC1=N)[N+]([O-])=O,-904.6511907,3.110830112,4.2466,1.6,1.6,-61.811,509.825,4.52765932,8.449105258
13763,molecule_17622.xyz,CC1=NON=C(NC2=NC(=N)OC(=O)O2)C1=N,-899.651984,4.38514934,8.7745,1.673,1.673,-24.661,427.3487395,4.841872604,9.942216197
13764,molecule_17623.xyz,CC1OC(C(=NO)C(=O)OC=N)C(=NO)C1=NO,-981.0233393,4.554949724,1.7184,1.623,1.623,-91.765,582.1821705,4.724019013,9.283081654
13765,molecule_17624.xyz,CC1(OC=O)C(O)(C#N)C1(O)C(C=NO)=NO,-925.6815716,5.070609544,3.9931,1.603,1.603,-110.633,324.781893,4.023534552,6.680464292
13766,molecule_17626.xyz,CC1=C(N)OC(=O)C(=O)C=NC=C(N1)[N+]([O-])=O,-904.618335,2.893409428,4.3995,1.597,1.597,-47.115,571.0583333,4.651985055,8.90861643
13767,molecule_17631.xyz,CCOC1C2=C(ON=NC2=N)OC(=O)OC1=N,-904.7610607,5.62463772,4.932,1.503,1.503,-149.946,142.5958333,3.157840864,3.943043518
13768,molecule_17632.xyz,CC(N=C1NN=NO1)(C(=O)C#N)C1=NNN=N1,-874.6799674,4.382972412,4.1416,1.623,1.623,136.878,1074.365957,6.817785569,19.33550736
13769,molecule_17633.xyz,CC(C1OC(=N)NC1=O)C1=NOC(=O)C(=N)O1,-904.7446188,5.418645908,3.4791,1.596,1.596,-132.459,215.4583333,3.644394975,5.465219552
13770,molecule_17635.xyz,CC(=O)OC(=N)C(CO)(C#N)C1=NOC(=O)N1,-904.7421366,5.843418984,4.1273,1.604,1.604,-134.063,208.775,3.628028488,5.433856502
13771,molecule_17636.xyz,CC(N)(C(O)C(O)=O)C(=O)N1N=NC(=N1)C#N,-900.9041212,4.79740508,6.7211,1.598,1.598,-66.954,684.3416667,5.053151041,10.51562079
13772,molecule_17637.xyz,CC(N)=NC1=NOC(N=C2NC=NOC2=O)=N1,-879.8144062,3.891803032,10.0806,1.655,1.655,3.358,745.8016878,6.181127762,16.09242597
13773,molecule_17638.xyz,CC(=O)C(=NO)C(O)C1=NOC=NC1=O,-811.1970959,4.668694212,4.6175,1.647,1.647,-88.667,202.2957746,3.735874813,5.860477571
13774,molecule_17642.xyz,CC(N)C1=NC(OC2=NOC(=O)N=C2N)=NO1,-900.874042,4.9252996,6.7121,1.643,1.643,-51.295,749.5875,5.267782964,11.63405652
13775,molecule_17643.xyz,CCOC1=NC(=N)C(O)=C(O1)C1=NOC(O)=N1,-904.7404018,4.554677608,5.4919,1.635,1.635,-126.906,238.5958333,3.800169428,6.035692878
13776,molecule_17644.xyz,CC(NC1=NC(=O)N=C(O)C(=O)N=C1O)C=O,-904.7574688,4.450185064,5.4685,1.629,1.629,-143.408,169.8375,3.481853249,5.054976653
13777,molecule_17645.xyz,CCCNC(=O)NC1=NON=C(C1=N)[N+]([O-])=O,-901.9658414,4.754410752,9.1343,1.533,1.533,11.141,1001.392562,6.517690833,17.02205991
13778,molecule_17646.xyz,CC1=C(O)C2=C(N1)N=NN2C(=O)C(O)C(O)=O,-904.7535178,3.64227266,4.5953,1.683,1.683,-136.712,197.7375,3.698236599,5.822009943
13779,molecule_17648.xyz,CC(OC(=O)C(O)(C=O)C(N)=O)C1=NNN=N1,-922.0100101,5.565860664,2.0994,1.621,1.621,-147.951,364.7366255,4.331138008,7.797015724
13780,molecule_17650.xyz,CC1NC(OC1OC(=O)C=O)=NC1=CN=NO1,-904.7177859,3.18919952,8.3124,1.61,1.61,-117.443,278.025,3.907226836,6.317625356
13781,molecule_17652.xyz,CC1=NOC(=NC(=O)C1=N)C1=NC(=O)N=CO1,-882.3865648,3.975070528,4.5484,1.652,1.652,-9.903,272.5702128,4.156835563,7.269614952
13782,molecule_17655.xyz,CC(O)(C#N)C(=O)OC(C=O)C1=NOC(=N)N1,-904.7115306,4.790057948,2.7467,1.555,1.555,-114.919,288.5416667,3.852498474,6.003786584
13783,molecule_17656.xyz,CC1=NC2=NC(=O)N=C(N)NC(=N)OC(O2)=N1,-879.8676686,4.705701988,5.4133,1.672,1.672,-32.192,595.8016878,5.884671012,14.68037852
13784,molecule_17658.xyz,CC(=O)N1N=NC(OC(C(N)=N)C(=O)C=O)=N1,-900.8810987,3.351652772,0.6689,1.55,1.55,-50.857,751.4125,5.067771266,10.36686585
13785,molecule_17663.xyz,CC1=C(NN=N1)N=C1OC(=O)N=NN1C(N)=N,-875.9593036,3.120626288,4.9524,1.661,1.661,77.441,814.5105485,6.674300087,18.80588147
13786,molecule_17665.xyz,CC1=NC(=N)C(O)=COC=C(C(=O)N1)[N+]([O-])=O,-904.6329841,4.453722572,6.738,1.645,1.645,-57.894,526.1458333,4.650144084,9.072877843
13787,molecule_17666.xyz,CC1=NN(N=NC1=N)C1=C(O)OC(=N)C(O)=N1,-879.7730913,3.577509052,3.9616,1.617,1.617,33.349,872.3459916,6.327360145,16.61415537
13788,molecule_17667.xyz,CC(C(O)=O)C1=NN(C(=O)C(O)C#N)C(=O)N1,-904.8022074,5.563139504,8.7812,1.627,1.627,-173.289,45.33333333,2.500599552,2.605218323
13789,molecule_17669.xyz,CCOC1=NC(O)=NN2N=NC(C(O)=O)=C12,-845.5761069,4.877135068,4.1036,1.642,1.642,-86.299,411.04,4.507902609,8.516395119
13790,molecule_17670.xyz,CC1=C(N)C(O)=C2ON=C(OC(N)=O)C(=O)N12,-904.7368291,3.456689548,1.1228,1.681,1.681,-129.374,228.3125,3.830456253,6.241090252
13791,molecule_17672.xyz,CN1C2=C(ON=C2O)OC(=O)COCOC1=N,-925.780262,4.958769868,1.856,1.643,1.643,-161.459,115.6213992,3.160321432,4.187337197
13792,molecule_17674.xyz,CC(=O)NC(C=O)=NC1=C(NC(=O)N1)[N+]([O-])=O,-920.749108,2.919532564,8.1823,1.695,1.695,-100.742,128.6887967,3.604607776,5.555596359
13793,molecule_17678.xyz,CN1C2C(COC2=NC2=NOC(=O)O2)OC1=N,-904.7392248,4.677401924,7.8299,1.671,1.671,-132.13,216.8291667,3.765922854,6.009964981
13794,molecule_17679.xyz,CC(NC1=NC(O)=C(O1)[N+]([O-])=O)C(=O)CC#N,-904.6615921,4.43413022,11.1545,1.67,1.67,-88.525,398.5166667,4.383041746,8.137975501
13795,molecule_17680.xyz,CC(O)C(O)(C=O)C1=C(N=COC=O)N=NO1,-925.7731107,5.006118052,2.8277,1.543,1.543,-158.13,129.3209877,3.115310061,3.905800497
13796,molecule_17681.xyz,CC(=O)OC1=C(NC=N)N=C(NC1=O)[N+]([O-])=O,-920.7573549,3.08579544,2.2946,1.623,1.623,-104.623,112.5850622,3.38426778,4.764291606
13797,molecule_17682.xyz,CC(O)C(O)C1=NOC(=O)C(=O)N1,-719.0353624,5.396876628,7.9159,1.616,1.616,-174.353,52.21276596,2.500308245,2.593265689
13798,molecule_17683.xyz,CC(C=O)(C=O)C(=O)N1C(=N)OC(O)=NC1=N,-904.7579612,5.268982108,3.7876,1.632,1.632,-138.726,189.3458333,3.582275089,5.357083016
13799,molecule_17684.xyz,CCN=C1ON=C(O1)N1C(=O)C(=N)ON=C1O,-920.6948797,4.76066942,3.5586,1.644,1.644,-62.523,287.2738589,4.314836415,7.808589458
13800,molecule_17686.xyz,CC(=O)CN1N=NC(=NC1=O)C1=NOC(=N)O1,-899.6385147,3.81778748,5.2311,1.627,1.627,-16.743,460.6176471,4.840551406,9.762150514
13801,molecule_17687.xyz,CC(=O)C1(O)C(OC(N)=N)OC(=N)C1=NO,-867.8141956,4.957137172,6.9785,1.642,1.642,-136.82,661.6304348,4.711020243,9.30115097
13802,molecule_17689.xyz,CCOC(=O)C(=O)N1C(O)=NC(=C1C)[N+]([O-])=O,-925.780133,4.320113616,6.8749,1.599,1.599,-165.503,98.97942387,2.98444169,3.669552336
13803,molecule_17691.xyz,CCN1N=NN2N=C(C(=N)C(=O)C=C12)[N+]([O-])=O,-879.6628013,3.858876996,8.6834,1.595,1.595,99.035,1149.50211,6.716688835,18.55624525
13804,molecule_17694.xyz,CC1=C2ON=NC(N=C3ON=NO3)=C2C(=O)N1,-898.3318704,2.341013948,3.0277,1.701,1.701,62.766,357.2457627,4.832015605,10.00525659
13805,molecule_17695.xyz,CC1=C(C(O)=NC(=N)N=C(O)NC=N1)[N+]([O-])=O,-900.8256423,4.725566456,5.3853,1.674,1.674,-14.834,901.5083333,5.587407704,13.24465514
13806,molecule_17696.xyz,CC(CO)C(=O)C1=C(OC2=C1N=NN2)[N+]([O-])=O,-904.5923274,3.94976374,3.5619,1.619,1.619,-35.13,620.9958333,4.794679212,9.547688291
13807,molecule_17703.xyz,CC1=NON=C2N1C(=O)C(N)=C(C2=N)[N+]([O-])=O,-899.5452602,3.641456312,5.5173,1.71,1.71,45.335,721.4495798,5.602727529,13.49569704
13808,molecule_17704.xyz,CC(=O)N1N=C(N)N=C1OC(=N)NCC(O)=O,-902.1998939,5.045574872,7.3856,1.613,1.613,-138.139,384.5330579,5.308979663,11.67780449
13809,molecule_17706.xyz,CC1=NN(C=C1)C1=NON=C1N1N=NOC1=O,-878.5030709,5.03278542,4.4349,1.609,1.609,88.314,890.6297872,5.685068756,13.36945011
13810,molecule_17707.xyz,CC1=NOC2=NN(C3=CC(O)=NO3)C(=O)C2=N1,-882.3425194,2.37693326,3.5174,1.692,1.692,17.522,389.2723404,4.61926401,9.113382872
13811,molecule_17708.xyz,C1NC(OC1OC1=CN=NN1)=NC1=NNN=N1,-875.9709976,5.704095592,7.0192,1.747,1.747,67.805,773.8523207,6.822586129,20.27780431
13812,molecule_17709.xyz,CCN1C(=O)N=C2NN=NC(=C2C1=N)[N+]([O-])=O,-879.7330268,3.606353348,1.9948,1.635,1.635,54.802,962.8649789,6.534395537,17.8456369
13813,molecule_17710.xyz,CC(O)(C(N)=O)C(=O)NC1=NON=C1OC=N,-921.980146,5.680149384,6.4582,1.628,1.628,-125.254,458.1399177,4.598611514,8.8141525
13814,molecule_17711.xyz,CCOC(=O)NC1=NON=CC(=O)C1=NO,-866.5008685,3.793569156,5.3555,1.598,1.598,-50.89,584.5570175,4.802823304,9.499561861
13815,molecule_17712.xyz,CCOC(=O)C1OC2=C(ON=N2)OC1C(N)=O,-925.7977562,5.168027072,4.7776,1.605,1.605,-176.803,52.47736626,2.55310564,2.692029326
13816,molecule_17713.xyz,CC1=C2OCC3=NOC(=C3N2N=C1O)[N+]([O-])=O,-903.3812889,3.585672532,5.5082,1.697,1.697,-18.641,255.0504202,4.15149274,7.374674014
13817,molecule_17714.xyz,CC1(C(O)CN)C(=O)OC2=C(ON=C12)[N+]([O-])=O,-925.6871896,4.652095136,8.0769,1.611,1.611,-109.121,331.0041152,4.056301813,6.811636677
13818,molecule_17716.xyz,CC(=O)OC1=C(O)C(=O)C(=N)N(C=N1)C(N)=O,-904.7982413,3.5034935,1.1446,1.614,1.614,-161.682,93.69583333,2.98199741,3.685762874
13819,molecule_17717.xyz,CC(=N)OC(=O)C(=O)C1=C(C(N)=O)C(O)=NN1,-904.7971625,4.425694624,5.4897,1.652,1.652,-165.485,77.85,2.892423848,3.519731912
13820,molecule_17719.xyz,CC1=NON=C1C1=C(OC2=NC=NN12)[N+]([O-])=O,-898.3096376,4.39875514,4.4284,1.684,1.684,78.993,426.0042373,5.0146533,10.70846432
13821,molecule_17720.xyz,CC(=O)NC(=O)CN=C1ON=NNC(=N)C1=O,-900.8522604,3.469206884,3.9501,1.602,1.602,-34.322,820.3083333,5.296287346,11.57066873
13822,molecule_17724.xyz,CC(=O)CN1N=C2OC(=O)C=NN2C1=O,-790.2066965,3.514922372,2.2274,1.611,1.611,-82.499,208.9095238,3.731453436,5.764305704
13823,molecule_17726.xyz,CC(=O)N1N=NC(CO)=C1N1C(=O)NN=C1O,-900.929257,4.504336148,5.5964,1.681,1.681,-81.397,624.1625,5.111340865,11.1129443
13824,molecule_17728.xyz,CCC(COC(=O)N1N=NN=N1)(C#N)C(O)=O,-900.8759685,5.64504642,2.053,1.548,1.548,-49.595,756.6708333,5.072236231,10.37624659
13825,molecule_17729.xyz,CC(NC=O)(C(C#N)C1=NOC(=O)O1)C(N)=O,-904.7678061,6.295131544,3.9493,1.587,1.587,-148.768,147.5041667,3.302402392,4.471118589
13826,molecule_17730.xyz,CC(=O)COC1=C(N)OC(OC2=NON=C2)=N1,-904.6606972,4.791690644,6.0559,1.576,1.576,-74.514,456.8958333,4.360647467,7.760348347
13827,molecule_17731.xyz,CC(=O)OC(CC(CO)=NO)C1=NON=N1,-867.7497971,5.255648424,3.8393,1.511,1.511,-87.885,874.3913043,4.776695795,9.054500447
13828,molecule_17732.xyz,CC1=C(OC2=NC(OC=O)=NO2)OC(N)=C1N,-904.7134246,4.565834364,3.7432,1.574,1.574,-111.332,303.4875,3.933338822,6.308702552
13829,molecule_17733.xyz,CC(=N)NC1=C(O)C(=NOC(=N)C1=O)[N+]([O-])=O,-920.6401763,3.781596052,9.0582,1.698,1.698,-30.697,419.3319502,4.848871949,10.0641073
13830,molecule_17735.xyz,CC1=C(O)N=CC(OC(N)=O)=C(O)OC(=N)O1,-925.7984895,3.7211863,0.6992,1.641,1.641,-175.188,59.12345679,2.67024696,2.987038148
13831,molecule_17737.xyz,CC1=C(NC2=NN=NN2C(=N)OC(=O)N1)C=O,-879.8059209,4.117931428,6.7274,1.644,1.644,13.005,786.5063291,6.235371452,16.30679382
13832,molecule_17739.xyz,CC1=C(OC(=C1)C1=NNC(=O)N1C=O)[N+]([O-])=O,-903.4709069,4.080923652,5.9347,1.656,1.656,-74.085,22.09243697,2.214766959,2.066848285
13833,molecule_17740.xyz,CC(CO)C1=NNC(OC=O)=C(C1=O)[N+]([O-])=O,-925.7271783,4.452089876,5.7357,1.645,1.645,-133.287,231.5555556,3.762663931,5.94022787
13834,molecule_17741.xyz,CC(CO)OC(N)=NC1=NOC(O)=C1[N+]([O-])=O,-942.9873657,4.519574644,3.7186,1.604,1.604,-141.909,406.7439024,4.387896471,7.94839667
13835,molecule_17743.xyz,CC1=C2C(=O)ON=C2N(N=N1)C(N)=O,-730.9921496,3.5919312,0.2185,1.65,1.65,-8.395,577.3794872,5.063503751,10.77838188
13836,molecule_17745.xyz,CC(=O)OC1=NC(O)=NC(C=O)=C(N)N=CO1,-904.7287042,3.227839992,1.6673,1.613,1.613,-118.481,273.7,3.896849419,6.291675637
13837,molecule_17746.xyz,CC(O)C(=O)C1=NOC2=NOC(=N)C2=N1,-790.084846,3.1769543,1.9624,1.604,1.604,-5.123,577.3666667,4.797028502,9.499732714
13838,molecule_17747.xyz,CC(OC=O)C1=NC(=O)NC2=NN=NN=C2O1,-899.6612441,4.804480096,4.1722,1.64,1.64,-31.049,400.5084034,4.699615877,9.248975302
13839,molecule_17750.xyz,CC(O)C(CO)OC1=C2ON=NN2N=NC1=N,-901.9708146,3.34294506,3.5778,1.575,1.575,10.034,996.8181818,6.629002172,17.92646741
13840,molecule_17751.xyz,CC1=CN(C=O)N=C1N1N=C(N)N=C1[N+]([O-])=O,-879.7594671,3.853978908,5.3908,1.586,1.586,38.401,893.6624473,6.282966793,16.17733441
13841,molecule_17752.xyz,CC(=O)OC1=C(C(=N)C(OC=N)=CN1)[N+]([O-])=O,-904.6563579,3.993574416,6.637,1.637,1.637,-75.809,451.5,4.460800592,8.323125198
13842,molecule_17753.xyz,CC1=C(NC(=N)OC(C(N)=O)C(O)=O)ON=N1,-922.0207309,5.28313214,3.3554,1.615,1.615,-152.092,347.6954733,4.268894217,7.556440448
13843,molecule_17755.xyz,CC1=C(C2=C(N1)NC(=N)OC2C(O)=O)[N+]([O-])=O,-904.7047078,3.738057492,4.7982,1.703,1.703,-108.841,313.8666667,4.184912685,7.510382998
13844,molecule_17756.xyz,CC(=N)OCC1=C(ON=C1[N+]([O-])=O)C(=O)C#N,-903.3784658,4.181878688,4.1268,1.565,1.565,-18.166,257.0462185,3.936956847,6.296517501
13845,molecule_17758.xyz,CC1=NN2C(=C1OC(N)=O)C(=O)N=NNC2=O,-899.6508988,3.791120112,2.8646,1.719,1.719,-25.157,425.2647059,4.927045177,10.47084018
13846,molecule_17763.xyz,CC1=NC(O)=C(N)OC1=NC1=C(O)OC(O)=N1,-904.753494,2.98511252,3.1145,1.621,1.621,-134.099,208.625,3.653360385,5.54765437
13847,molecule_17767.xyz,CC(CO)(CO)N1N=NC(OC=N)=C1[N+]([O-])=O,-923.0608848,4.362563712,3.7022,1.57,1.57,-56.389,949.4122449,6.525254047,17.33349021
13848,molecule_17768.xyz,CC(C=O)(N1N=NC(N)=C1O)C1=NON=C1O,-900.8170457,4.72937608,4.9595,1.641,1.641,-9.172,925.1,5.547652295,12.89307109
13849,molecule_17770.xyz,CC(C=O)N1C(=N)N(C=O)C(=O)N(C=O)C1=O,-904.817846,5.46681044,3.7354,1.605,1.605,-170.819,55.625,2.607663391,2.808311489
13850,molecule_17771.xyz,CCC(=O)C(=O)N(C=O)C1=C(NN=N1)[N+]([O-])=O,-920.6889142,3.74295558,2.3106,1.615,1.615,-60.086,297.3858921,4.300013638,7.667012014
13851,molecule_17773.xyz,CCOC1=C(N=NO1)C1=C(O)N(C=O)C(O)=N1,-904.7524503,3.5783254,4.7058,1.601,1.601,-138.453,190.4833333,3.541326524,5.170962
13852,molecule_17774.xyz,CC(=O)N1C2C(=O)OC(OC2=O)C(=N)NC1=N,-904.7734992,5.878521948,4.385,1.677,1.677,-152.72,131.0375,3.32856789,4.705698695
13853,molecule_17776.xyz,CC1=C(C(N)=NC2=C1ON=N2)[N+]([O-])=O,-730.9333181,3.431654876,1.4976,1.626,1.626,32.302,786.0820513,5.415303891,12.21321565
13854,molecule_17778.xyz,CCC1(OC(=O)C(N)=N)OC(=O)C2=C1ON=N2,-904.7643157,3.725540156,1.4516,1.562,1.562,-149.079,146.2083333,3.260163593,4.312293518
13855,molecule_17779.xyz,CC1=C(O)N=C(N1)OC1(OC(=N)NC1=O)C=O,-904.7827329,3.551930148,3.4519,1.625,1.625,-157.919,109.375,3.113914038,4.036695169
13856,molecule_17781.xyz,CC(=O)OC(C(O)C#N)C1=NNC(=O)N1C=O,-904.7860357,5.15387704,4.3558,1.582,1.582,-160.032,100.5708333,2.994500319,3.66867444
13857,molecule_17782.xyz,CC(=N)OC(C=O)C1=NOC(OC=O)=N1,-811.257417,5.612936732,2.7876,1.542,1.542,-126.408,25.10798122,2.121062476,1.809785269
13858,molecule_17783.xyz,CC1(OCC2=C(OC(=O)O1)N=NN2)C(=O)CO,-925.7986917,5.59334438,5.6905,1.682,1.682,-178.097,47.15226337,2.566331082,2.802508593
13859,molecule_17784.xyz,CC1=C(ON=N1)N1C(CO)=NC(=O)C(O)=C1O,-904.7174812,4.301337612,4.7957,1.656,1.656,-114.951,288.4083333,4.019445236,6.807454678
13860,molecule_17785.xyz,CC1OCCOC2=NC(=NC(O)=C2O1)[N+]([O-])=O,-925.7492434,4.538078532,6.7352,1.639,1.639,-146.428,177.4773663,3.511855946,5.162654867
13861,molecule_17787.xyz,CC(OC1=NOC(=N1)[N+]([O-])=O)C(=O)OCCN,-942.9575831,2.79191016,3.2208,1.526,1.526,-121.574,489.4065041,4.444571842,7.891402859
13862,molecule_17789.xyz,CCN(C(=O)OC=N)C1=NN=NC(O)=N1,-787.5898095,4.615631592,4.4447,1.553,1.553,-38.968,634.0990566,5.879602507,13.97224188
13863,molecule_17790.xyz,CC1=NC(NC(=O)N1)=NC1=C(OC=N)N=NO1,-879.844025,4.000377316,7.8921,1.649,1.649,-13.477,674.7679325,6.013457865,15.196108
13864,molecule_17793.xyz,CC(C)(COC=O)C1=NOC(=NC1=O)[N+]([O-])=O,-925.6958211,4.398483024,5.8666,1.564,1.564,-108.139,335.0452675,3.988287114,6.459054355
13865,molecule_17795.xyz,CC1=NNN=C1NC1=NNN=C(OC=O)C1=O,-879.8205461,4.199021996,3.1908,1.647,1.647,-1.162,726.7299578,6.120960785,15.73213168
13866,molecule_17797.xyz,CC(NC(N)=O)C(=NO)C1=NC(=O)OC(N)=N1,-902.173947,4.549235288,6.3464,1.676,1.676,-126.809,431.3512397,5.60817331,13.35331759
13867,molecule_17798.xyz,CC(C)(OC(=N)NC1=NON=N1)C(=N)OC=O,-902.0733485,5.037955624,3.8549,1.502,1.502,-49.073,752.5743802,5.986768048,14.1657706
13868,molecule_17800.xyz,CC(=O)N1N=C(NC(C=O)C=O)C(OC=O)=N1,-904.7386759,4.682572128,4.1451,1.552,1.552,-126.979,238.2916667,3.667808288,5.43498128
13869,molecule_17803.xyz,CC1=NCC(OC=N)OC(=O)C2=NC(O1)=NO2,-904.67621,5.278234052,4.6925,1.597,1.597,-83.277,420.3833333,4.309030468,7.643508772
13870,molecule_17805.xyz,CN1C2C(OC1=O)OC1=C(ON=C1N)C2=NO,-904.6907052,4.5375343,1.9837,1.704,1.704,-101.032,346.4041667,4.291128429,7.899342161
13871,molecule_17806.xyz,CC1=NN(N=C1C(O)=O)C(=N)NC(=N)C(O)=O,-900.9830267,5.113331756,1.9613,1.597,1.597,-113.682,489.6416667,4.645474987,8.883700135
13872,molecule_17808.xyz,CC1=C(NN=C1OC(=O)C1=NON=C1)[N+]([O-])=O,-919.4283709,4.829242652,0.9498,1.649,1.649,-8.256,78.13389121,3.228277724,4.37951084
13873,molecule_17811.xyz,CC(NC1=CN=NO1)C1OC(=O)NC(=O)C1=O,-904.7431499,3.425124092,5.6679,1.611,1.611,-131.689,218.6666667,3.681084664,5.609737822
13874,molecule_17812.xyz,CC(=N)NC1=CC(=N)NC(=C1[N+]([O-])=O)[N+]([O-])=O,-900.7494846,2.793542856,4.9231,1.585,1.585,33.578,1103.225,5.662633996,13.13516266
13875,molecule_17813.xyz,CC(CN1N=NOC1=N)(N(C=N)C=O)C(O)=O,-902.098308,5.465994092,3.9837,1.568,1.568,-66.268,681.5206612,6.009871183,14.69119943
13876,molecule_17814.xyz,CC(=N)OC(C(=O)C=O)C(=O)C1=NON=C1N,-904.6782395,4.171266164,1.1899,1.536,1.536,-87.304,403.6041667,4.155415095,6.928200431
13877,molecule_17817.xyz,CC1=NNC(=O)C(=O)N1C1=NC(O)=NC(=N)N1,-879.9014721,4.041194716,4.7039,1.677,1.677,-50.186,519.8776371,5.69915711,13.79528052
13878,molecule_17819.xyz,CC1=NC(=C(OC=CN=C1N)[N+]([O-])=O)[N+]([O-])=O,-920.5211052,3.292875716,8.9414,1.673,1.673,45.629,736.0373444,5.524628954,12.94382749
13879,molecule_17820.xyz,CN1C2=C(N=C(N)C2=COC1=O)[N+]([O-])=O,-790.1399416,3.160899456,6.3031,1.723,1.723,-42.955,397.2142857,4.587899228,9.092007583
13880,molecule_17821.xyz,CC(C=O)(C=O)N=COC1=NC(=O)NC(=N)O1,-904.7596522,5.440687304,2.7536,1.564,1.564,-140.399,182.375,3.448340289,4.828545645
13881,molecule_17822.xyz,CC1=NN=NN1C(=O)NC1=NN=NC=N1,-761.4329332,4.439300424,0.6282,1.592,1.592,121.629,866.8019324,6.622192463,18.01568823
13882,molecule_17823.xyz,CC(O)C(=N)N(C(=O)NC=O)C1=C(O)N=NN1,-902.1442802,5.268709992,3.3822,1.601,1.601,-99.627,543.6735537,5.759953736,13.67972579
13883,molecule_17824.xyz,CCOC1=C(O)OC(=O)N=CNC(=O)C(=N)O1,-925.8067251,4.300521264,1.0581,1.602,1.602,-179.116,42.95884774,2.425436038,2.426582344
13884,molecule_17827.xyz,CC1=CC(O)=NC=NC(=C(N)OC1=O)[N+]([O-])=O,-904.664653,3.80690284,5.0501,1.667,1.667,-79.293,436.9833333,4.47966706,8.491097496
13885,molecule_17828.xyz,CC1=NC(C(=O)N2C(=N)N=NOC2=O)C(=O)N1,-899.6895549,3.995207112,4.529,1.666,1.666,-51.68,313.8235294,4.469331322,8.448757648
13886,molecule_17829.xyz,CC(CN)OC1=NC(N)=C(O1)N=C1ON=NO1,-902.0440514,3.205254364,2.8791,1.51,1.51,-34.359,813.3760331,6.125689135,14.88418998
13887,molecule_17830.xyz,CC(NC1=CON=N1)=NC1=C(O)C(=N)N=NO1,-879.7303187,3.34430564,3.2548,1.579,1.579,61.349,990.4894515,6.427486289,16.88118892
13888,molecule_17831.xyz,CC1OC(CC(=NO)C(O)=O)OC2=C1ON=N2,-925.7414364,4.93346308,2.736,1.627,1.627,-141.89,196.1522634,3.582859846,5.348296375
